objectid,filename,youtubeid,vimeoid,title,creator,date,description,subject,location,latitude,longitude,source,identifier,type,format,language,rights,rightsstatement
INV00128,INV00128.JPG,,,"Drag de azul, toma 1",Archivo personal de Manuel Velandia Mora,1998,"En primer plano Drag queen con vestido sin mangas, guantes largos y senos de icopor, luce una peluca azul oscura y maquillaje azul en ojos y boca, mira a la cámara",fotografía a color;negativo;ampliación fotográfica;90s;formato horizontal;,Bogotá,4.625721,-74.065544,Cuarta Marcha por las Minorías Sexuales en Bogotá (Segunda Semana de la Diversidad Sexual),"Caja 1, sobre 14",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00129,INV00129.JPG,,,"Drag de azul, toma 2",Archivo personal de Manuel Velandia Mora,1998,"DesenfocadaEn primer plano Drag queen con vestido sin mangas, guantes largos y senos de icopor, luce una peluca azul oscura y maquillaje azul en ojos y boca, mira a la cámara y lavanta los brazos",fotografía a color;negativo;ampliación fotográfica;90s;formato vertical;,Bogotá,4.625721,-74.065544,Cuarta Marcha por las Minorías Sexuales en Bogotá (Segunda Semana de la Diversidad Sexual),"Caja 1, sobre 14",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00130,INV00130.JPG,,,"Drag de azul, toma 3",Archivo personal de Manuel Velandia Mora,1998,"En primer plano y girándose Drag queen con vestido sin mangas, guantes largos y senos de icopor, luce una peluca azul oscura y maquillaje azul en ojos y boca, mira a la cámara y lleva sus manos a la cintura",fotografía a color;negativo;ampliación fotográfica;90s;formato vertical;,Bogotá,4.625721,-74.065544,Cuarta Marcha por las Minorías Sexuales en Bogotá (Segunda Semana de la Diversidad Sexual),"Caja 1, sobre 14",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00131,INV00131.JPG,,,"Drag de maquillaje negro y amarillo, toma 1",Archivo personal de Manuel Velandia Mora,1998,"Drag queen en primer plano, gira su cara para mirar a la cámara, con cabello castaño largo, ojos maquillados con amarillo, negro y doradolleva aretes de flor plateados y la boca pintada de rojo y negro",fotografía a color;negativo;ampliación fotográfica;90s;formato horizontal;,Bogotá,4.625715,-74.065576,Cuarta Marcha por las Minorías Sexuales en Bogotá (Segunda Semana de la Diversidad Sexual),"Caja 1, sobre 14",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00132,INV00132.JPG,,,"Drag de maquillaje negro y amarillo, toma 2",Archivo personal de Manuel Velandia Mora,1998,"Drag queen en primer plano, mira a la cámara, con cabello castaño largo, ojos maquillados con amarillo, negro y doradolleva aretes de flor plateados y la boca pintada de rojo y negroUsa vetido negro satinado con tirantas gruesas y cuello",fotografía a color;negativo;ampliación fotográfica;90s;formato horizontal;,Bogotá,4.625715,-74.065576,Cuarta Marcha por las Minorías Sexuales en Bogotá (Segunda Semana de la Diversidad Sexual),"Caja 1, sobre 14",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00133,INV00133.JPG,,,"Drag de maquillaje negro y amarillo, toma 3",Archivo personal de Manuel Velandia Mora,1998,"Drag queen en primer plano de perfil pemrando hacia la cámara, con cabello castaño largo, ojos maquillados con amarillo, negro y doradolleva aretes de flor plateados y la boca pintada de rojo y negroUsa vetido negro satinado con tirantas gruesas y cuello con gran falda que levanta con las manos",fotografía a color;negativo;ampliación fotográfica;90s;formato vertical;,Bogotá,4.625715,-74.065576,Cuarta Marcha por las Minorías Sexuales en Bogotá (Segunda Semana de la Diversidad Sexual),"Caja 1, sobre 14",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00134,INV00134.JPG,,,"Drag de naranja y verde con el pelo rubio, toma 1",Archivo personal de Manuel Velandia Mora,1998,"primer plan de Drag queen rubia de pelo corto, con vestido señido naranja con verde, lleva guantes largos el de la izquierda naranja y el de la izquierda verdeSus senos son en icopor con lentejuelas plateadas y violetas, mira a la cámara",fotografía a color;negativo;ampliación fotográfica;90s;formato vertical;,Bogotá,4.625608,-74.065462,Cuarta Marcha por las Minorías Sexuales en Bogotá (Segunda Semana de la Diversidad Sexual),"Caja 1, sobre 14",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00135,INV00135.JPG,,,"Drag de naranja y verde con el pelo rubio, toma 2",Archivo personal de Manuel Velandia Mora,1998,"primer plan de Drag queen rubia de pelo corto, con vestido señido naranja con verde, lleva guantes largos el de la izquierda naranja y el de la izquierda verdeSus senos son en icopor con lentejuelas plateadas y violetas, mira a la cámara",fotografía a color;negativo;ampliación fotográfica;90s;formato vertical;,Bogotá,4.625608,-74.065462,Cuarta Marcha por las Minorías Sexuales en Bogotá (Segunda Semana de la Diversidad Sexual),"Caja 1, sobre 14",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00136,INV00136.JPG,,,"Perros con la bandera de la diversidad, toma 1",Archivo personal de Manuel Velandia Mora,1998,"Desenfocada. Perrito negro con café es llevado con correa, tiene una banderita de la diversidad en su cuello. Se ven los pies del dueño.",fotografía a color;negativo;ampliación fotográfica;90s;formato horizontal;,Bogotá,4.625544,-74.065188,Cuarta Marcha por las Minorías Sexuales en Bogotá (Segunda Semana de la Diversidad Sexual),"Caja 1, sobre 14",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00137,INV00137.JPG,,,"Cartel: Segunda semana de la diversidad, toma 1",Archivo personal de Manuel Velandia Mora,1998,"Pancarta blanca con letras azules que dice: ""Segunda semana de la diversidad sexual""Detrás de ella aparece una mariposa de decoración verde, amarilla y rojaLa lado derecho de la pancarta pasa un hombre de espaldas con jean y buzo blancoAl fondo se ven una parcarta del ""Grupo sol"" y una pancarta comercial pequeña blanca con uncírculo azul que tiene un arcoiris y un solParque Nacional en Bogotá",fotografía a color;negativo;ampliación fotográfica;90s;formato horizontal;,Bogotá,4.625753,-74.065441,Cuarta Marcha por las Minorías Sexuales en Bogotá (Segunda Semana de la Diversidad Sexual),"Caja 1, sobre 14",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00138,INV00138.JPG,,,"Cartel: Segunda semana de la diversidad, toma 2",Archivo personal de Manuel Velandia Mora,1998,"Pancarta blanca con letras azules que dice: ""Segunda semana de la diversidad sexual""Detrás de ella aparece una mariposa de decoración verde, amarilla y rojaLa lado derecho de la pancarta, la sosotiene un hombre con camiseta blanca y jeanAl fondo se ve una pancarta comercial pequeña blanca con un círculo azul que tiene un arcoiris y un solParque Nacional en Bogotá",fotografía a color;negativo;ampliación fotográfica;90s;formato horizontal;,Bogotá,4.625753,-74.065441,Cuarta Marcha por las Minorías Sexuales en Bogotá (Segunda Semana de la Diversidad Sexual),"Caja 1, sobre 14",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00139,INV00139.JPG,,,Cartel: Prensa Marika,Archivo personal de Manuel Velandia Mora,1998,"Manifestantes de espladas, en primer plano uno con cabello largo a la izquierda y cuno de cabello corto a la derecha, el segundo de ellos lleva un letrero en la esplada que dice ""prensa marika"" y lleva una banderita de la diversidad",fotografía a color;negativo;ampliación fotográfica;90s;formato horizontal;,Bogotá,4.626031,-74.065666,Cuarta Marcha por las Minorías Sexuales en Bogotá (Segunda Semana de la Diversidad Sexual),"Caja 1, sobre 14",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00140,INV00140.JPG,,,"Drags en la calle, por los lados del Parque Nacional",Archivo personal de Manuel Velandia Mora,1998,"Desenfocada. Se ven cinco Drag queens en diferentes poses, ninguna está mirando a la cámara de izquierda a derecha, y están vestidas de la siguiente manera: vestido largo negro, vestido rojo con dorado, trusa verde y naranja, vestido azul con mangas y con guantes. Tres de las drag queens salen de espaldas.",fotografía a color;negativo;ampliación fotográfica;90s;formato horizontal;,Bogotá,4.625854,-74.065693,Cuarta Marcha por las Minorías Sexuales en Bogotá (Segunda Semana de la Diversidad Sexual),"Caja 1, sobre 14",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00141,INV00141.JPG,,,Mamá camina por la marcha del orgullo,Archivo personal de Manuel Velandia Mora,1998,"En primer plano mujer de cabello corto que lleva u+en los brazos un niño, a su alrededor hay un niño y una niña, así como un hombre vestido de sudadera amarrilla, blanca y rojael niño lleva una banderita de la diversidad en la mano",fotografía a color;negativo;ampliación fotográfica;90s;formato horizontal;,Bogotá,4.625378,-74.065798,Cuarta Marcha por las Minorías Sexuales en Bogotá (Segunda Semana de la Diversidad Sexual),"Caja 1, sobre 14",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00142,INV00142.JPG,,,"Perros con la bandera de la diversidad, toma 2",Archivo personal de Manuel Velandia Mora,1998,"Desenfocada. Dos perritos negros con café son llevados con correa, tiene una banderita de la diversidad en su cuello. Se ven las piernas del dueño",fotografía a color;negativo;ampliación fotográfica;90s;formato horizontal;,Bogotá,4.625544,-74.065188,Cuarta Marcha por las Minorías Sexuales en Bogotá (Segunda Semana de la Diversidad Sexual),"Caja 1, sobre 14",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00143,INV00143.JPG,,,Marchantes llevan las banderas de Colombia y la diversidad,Archivo personal de Manuel Velandia Mora,1998,"Varios manifestantes, hombres y mujeres se mueven en la marcha agitando la bandera de Colombia y banderitas de la diversidad",fotografía a color;negativo;ampliación fotográfica;90s;formato horizontal;,Bogotá,4.629381,-74.064732,Cuarta Marcha por las Minorías Sexuales en Bogotá (Segunda Semana de la Diversidad Sexual),"Caja 1, sobre 14",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00144,INV00144.JPG,,,Edison lidera un grupo de manifestantes,Archivo personal de Manuel Velandia Mora,1998,"Se observa un plano general de los manifestantes como se desplazan y mueven en la marcha, se observa que algunos visten camisetas rojas y otros chalecos con los colores de la bandera de la diversidad, hacia el centro de la imagen aparace Edison Ramírez vistiendo uno de esos chalecos y una gorra azul. Entre 1995 y 2002, año en el que abrió sus puertas Theatron, Edison Ramírez administró el bar Zona Franca, ubicado en El Lago. Edison Ramírez y Plinio Carvajal comparten un lugar esencial en el apoyo al activismo gay de finales de siglo y son un hito de la rumba gay en el país.",fotografía a color;negativo;ampliación fotográfica;90s;formato horizontal;,Bogotá,4.625971,-74.065553,Cuarta Marcha por las Minorías Sexuales en Bogotá (Segunda Semana de la Diversidad Sexual),"Caja 1, sobre 14",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00145,INV00145.JPG,,,"Marchantes organizándose para la caminata, toma 1",Archivo personal de Manuel Velandia Mora,1998,"A la izquierda se observan dos jovenes que llevan algo a través de unas cabuyas blancas, cerca de ellos hay muchos manifestantes y transeunte. Hacia la derecha de la imagen aparece un hombre con camiseta amarilla quien era el dueño del Bar ""Ponto de Encontro"".",fotografía a color;negativo;ampliación fotográfica;90s;formato horizontal;,Bogotá,4.626019,-74.065677,Cuarta Marcha por las Minorías Sexuales en Bogotá (Segunda Semana de la Diversidad Sexual),"Caja 1, sobre 14",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00146,INV00146.JPG,,,"Marchantes de color naranja y con banderas, toma 1",Archivo personal de Manuel Velandia Mora,1998,"Al extremo derecho aparece una mujer con túnica naranja y máscara de sol, al lado derecho un hombre con camiseta naranja con antifaz de los colores de la bandera de doversodadal costado izquierdo 2 hombres con camiseta naranja sostienen una banderita de la diversidad muy larga y pequeña",fotografía a color;negativo;ampliación fotográfica;90s;formato horizontal;,Bogotá,4.625467,-74.065703,Cuarta Marcha por las Minorías Sexuales en Bogotá (Segunda Semana de la Diversidad Sexual),"Caja 1, sobre 14",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00147,INV00147.JPG,,,"Marchantes con antifaz y carteles, toma 1",Archivo personal de Manuel Velandia Mora,1998,"En primer plano, mujer a la izquierda con antifaz naranja y tocado blanco y naranja y a la derecha hombre con tocado plateado y amarillo y camiseta roja",fotografía a color;negativo;ampliación fotográfica;90s;formato horizontal;,Bogotá,4.626060,-74.065676,Cuarta Marcha por las Minorías Sexuales en Bogotá (Segunda Semana de la Diversidad Sexual),"Caja 1, sobre 14",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00148,INV00148.JPG,,,"Marchantes con antifaz y carteles, toma 2",Archivo personal de Manuel Velandia Mora,1998,"Dos hombres en primer plano, el de la izquierda lleva camiseta blanca con un cuadrado amarillo que dice en letras rojas: ""Carnaval 28 de junio"", también, lleva antifaz naranjaAl costado derecho se encuentra un hombre con antifaz naranja y una túnica negra con capucha, este sonrie mirando a la cñamara. Detrás de ellos hay una gran pancarta blanca con letras negras y naranjas",fotografía a color;negativo;ampliación fotográfica;90s;formato horizontal;,Bogotá,4.626060,-74.065676,Cuarta Marcha por las Minorías Sexuales en Bogotá (Segunda Semana de la Diversidad Sexual),"Caja 1, sobre 14",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00149,INV00149.JPG,,,Cartel: Equilateros,Archivo personal de Manuel Velandia Mora,1998,"Al costado derecho en primer plano hombre con antifaz de los colores de la bandera de la diversidad, una banderita de la diversidad en la camiseta, lleva la punta de una cinta con los colorres de la bandera de la diversidad, detrás de él camina Bruno Díaz con lentes oscuros, gorra y camiseta amarilla y pantalones de rayas negras y blancasAl lado izquierdo aparecen pancartas blancas de ""Equiláteros""",fotografía a color;negativo;ampliación fotográfica;90s;formato horizontal;,Bogotá,4.625793,-74.065746,Cuarta Marcha por las Minorías Sexuales en Bogotá (Segunda Semana de la Diversidad Sexual),"Caja 1, sobre 14",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00150,INV00150.JPG,,,Drags escondidos,Archivo personal de Manuel Velandia Mora,1998,"Al costado izquierdo al fondo se ve un bus de servicio público y hacia el centro de la imagen aparece el vestido negro que tapa a una Drag queen que va caminando agitando su vestido, al costado derrecho dos pesonas miran hacia atrás para ver a la Drag queen",fotografía a color;negativo;90s;formato horizontal;,Bogotá,4.627464,-74.065322,Cuarta Marcha por las Minorías Sexuales en Bogotá (Segunda Semana de la Diversidad Sexual),"Caja 1, sobre 14",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00151,INV00151.JPG,,,"Drags marchantes, a la altura de la Javeriana, toma 1",Archivo personal de Manuel Velandia Mora,1998,"3 Drag queen caminan por la carrera sétima a la altura de la Universidad Javeriana, La del costado izquierdo lleva un vestido rojo con dorado, plumas rojas en la cabeza y un tocado dorado con rojoLa que va en el centro lleva un vestido amarillo con blanco, tacones negros, medias veladas blancas y sombrero de copaLa que está a la derecha lleva un gran turbante dorado y vestido dorado y un velo negro que la cubre, también lleva medias de malla negras y botas doradas",fotografía a color;negativo;ampliación fotográfica;90s;formato horizontal;,Bogotá,4.628594,-74.065010,Cuarta Marcha por las Minorías Sexuales en Bogotá (Segunda Semana de la Diversidad Sexual),"Caja 1, sobre 14",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
